7.036193308495678456e-12,1.426672032000000032e-09,1.908709500000017334e-12
5.169448145017234124e-12,9.866994236000000572e-10,1.182765050000072083e-12
3.957858736028819233e-12,7.233963885000000358e-10,1.070246899999986708e-12
