0.0000000017972,0.0674
0.0000000012875588,0.116
0.0000000008096736,0.4
0.00000000070104905,0.879
0.0000000006800079912,1.14
0.0000000006592095296,1.61
0.0000000006386599424,2.67
0.0000000006335621678,3.05
0.0000000006284804383,3.73
0.000000000623414852,4.64
0.0000000006224036805,4.79
0.0000000006203832896,5.06
0.0000000006183655068,5.17
0.0000000006163503383,5.32
0.0000000006153437363,5.47
0.0000000006143377903,5.57
0.0000000006133325009,5.66
0.0000000006123278691,5.71
0.0000000006113238956,5.66
0.0000000006103205811,5.64
0.0000000006093179265,5.56
0.0000000006083159325,5.44
0.0000000006073145999,5.31
0.0000000006063139295,5.18
0.0000000006053139221,5
0.0000000006043145785,4.86
0.0000000006023178858,4.47
0.0000000006003238575,4.17
0.0000000005983325,4.09
0.0000000005963438196,3.94
0.0000000005933658322,3.4
0.000000000588415994,2.8
0.0000000005834830837,2.43
0.0000000005785671992,2.22
0.0000000005687869002,1.73
0.0000000005590758816,1.47
0.0000000005494349281,1.25
0.0000000005398648244,1.1
0.0000000005209403048,0.877
0.000000000413762,0.406
0.0000000001500416,0.184
0,0.147
