0.0000000017972,0.114
0.0000000012875588,0.255
0.0000000010415081,0.655
0.0000000009819715031,0.927
0.0000000009701794364,1.04
0.0000000009467168328,1.39
0.0000000009234215,2.04
0.0000000009118385218,2.69
0.000000000906063548,3.11
0.0000000009002997152,3.63
0.0000000008945471215,4.36
0.0000000008888058649,4.76
0.0000000008865125587,5.03
0.0000000008853665936,5.29
0.0000000008842210883,5.5
0.0000000008830760436,5.69
0.0000000008819314602,5.91
0.0000000008807873389,6
0.0000000008796436805,6.06
0.0000000008785004858,6.12
0.0000000008773577556,6.11
0.0000000008762154906,6.13
0.0000000008750736917,6.12
0.0000000008739323596,6.08
0.0000000008727914951,5.97
0.000000000871651099,5.8
0.0000000008705111721,5.68
0.0000000008693717151,5.49
0.0000000008682327289,5.36
0.0000000008670942142,5.17
0.0000000008659561719,4.83
0.0000000008636815073,4.57
0.0000000008614087413,4.26
0.0000000008591378803,3.86
0.0000000008568689306,3.63
0.0000000008546018984,3.55
0.0000000008489427482,2.99
0.0000000008432957198,2.57
0.0000000008376609113,2.21
0.0000000008320384208,2.02
0.000000000820830786,1.64
0.0000000008096736,1.39
0.0000000007875137132,1.06
0.000000000413762,0.221
0.0000000001500416,0.147
0,0.128
