0.0000000017972,0.258
0.0000000015415485,0.463
0.0000000014139536,0.743
0.000000001363207728,0.995
0.00000000133792249,1.196
0.000000001312704089,1.5
0.0000000012875588,1.98
0.000000001275015535,2.41
0.00000000126875159,2.63
0.000000001262492901,2.89
0.000000001256239567,3.19
0.000000001249991685,3.65
0.000000001243749353,4.22
0.00000000123751267,4.8
0.0000000012350196,5.01
0.000000001232527456,5.28
0.000000001231281733,5.44
0.000000001230036244,5.54
0.000000001228790989,5.75
0.00000000122754597,5.8
0.000000001226301187,5.95
0.000000001225056641,6.09
0.000000001223812332,6.18
0.000000001222568262,6.27
0.000000001221324432,6.31
0.000000001220080841,6.38
0.000000001218837491,6.4
0.000000001217594383,6.4
0.000000001216351517,6.38
0.000000001215108895,6.35
0.000000001213866516,6.31
0.000000001212624382,6.27
0.000000001211382494,6.21
0.000000001210140852,6.11
0.000000001208899458,6.05
0.000000001207658311,5.95
0.000000001205176764,5.72
0.000000001202696218,5.34
0.00000000120021668,5.11
0.000000001197738155,4.78
0.000000001194022282,4.35
0.000000001187834317,3.87
0.000000001181652883,3.44
0.000000001175478079,2.98
0.00000000116314875,2.43
0.000000001150847115,2.03
0.000000001138573959,1.74
0.000000001114116222,1.34
0.000000001089781814,1.1
0.0000000008096736,0.334
0.000000000413762,0.176
0.0000000001500416,0.136
0,0.123
